method,seed,image_id,keypoint_id,coarse_x,coarse_y,final_x,final_y,num_votes,num_reliable,mean_vote_distance,median_vote_distance,fallback
A6,2,239,1,316.8041,200.7207,316.8041,200.7207,114,110,7.4913,0.6770,
A6,2,239,2,369.2715,241.3726,369.2715,241.3726,114,110,12.9201,0.4333,
A6,2,239,3,364.7013,224.6913,364.7013,224.6913,114,110,2.9715,0.5378,
A6,2,239,4,343.9565,183.3579,343.9565,183.3579,114,110,7.1611,0.6760,
A6,2,239,5,351.5515,273.8381,351.5515,273.8381,114,111,1.5707,0.5268,
A6,2,239,6,337.3747,257.0532,337.3747,257.0532,114,110,9.8674,0.3950,
A6,2,239,7,350.5314,198.2209,350.5314,198.2209,114,110,8.6104,0.4244,
A6,2,239,8,350.3735,223.8335,350.3735,223.8335,114,110,2.0201,0.3897,
B4,2,239,0,391.2287,264.3247,391.2563,264.3331,114,114,5.7930,0.6099,
B4,2,239,1,316.8041,200.7207,316.8351,200.6980,114,114,7.4913,0.6770,
B4,2,239,2,369.2715,241.3726,369.2595,241.3754,114,114,12.9201,0.4333,
B4,2,239,3,364.7013,224.6913,364.6805,224.6838,114,114,2.9715,0.5378,
B4,2,239,4,343.9565,183.3579,343.9466,183.3309,114,114,7.1611,0.6760,
B4,2,239,5,351.5515,273.8381,351.5536,273.8353,114,114,1.5707,0.5268,
B4,2,239,6,337.3747,257.0532,337.4044,257.0388,114,114,9.8674,0.3950,
B4,2,239,7,350.5314,198.2209,350.5326,198.2297,114,114,8.6104,0.4244,
B4,2,239,8,350.3735,223.8335,350.3741,223.8337,114,114,2.0201,0.3897,
baseline,2,240,0,397.4232,277.3130,397.4232,277.3130,0,0,-1.0000,-1.0000,
baseline,2,240,1,340.1730,212.6357,340.1730,212.6357,0,0,-1.0000,-1.0000,
baseline,2,240,2,384.4616,252.8219,384.4616,252.8219,0,0,-1.0000,-1.0000,
baseline,2,240,3,374.3026,240.7450,374.3026,240.7450,0,0,-1.0000,-1.0000,
baseline,2,240,4,362.6148,199.8253,362.6148,199.8253,0,0,-1.0000,-1.0000,
baseline,2,240,5,361.5374,281.9625,361.5374,281.9625,0,0,-1.0000,-1.0000,
baseline,2,240,6,353.6722,264.5050,353.6722,264.5050,0,0,-1.0000,-1.0000,
baseline,2,240,7,369.9133,213.3091,369.9133,213.3091,0,0,-1.0000,-1.0000,
baseline,2,240,8,365.6516,236.9332,365.6516,236.9332,0,0,-1.0000,-1.0000,
A4,2,240,0,397.4232,277.3130,397.4232,277.3130,116,116,0.7087,0.6115,
A4,2,240,1,340.1730,212.6357,340.1730,212.6357,116,116,0.9204,0.7347,
A4,2,240,2,384.4616,252.8219,384.4616,252.8219,116,116,0.7536,0.5482,
A4,2,240,3,374.3026,240.7450,374.3026,240.7450,116,116,0.4912,0.3295,
A4,2,240,4,362.6148,199.8253,362.6148,199.8253,116,116,0.6553,0.5147,
A4,2,240,5,361.5374,281.9625,361.5374,281.9625,116,116,0.5976,0.3882,
A4,2,240,6,353.6722,264.5050,353.6722,264.5050,116,116,0.5988,0.4556,
A4,2,240,7,369.9133,213.3091,369.9133,213.3091,116,116,0.4978,0.3822,
A4,2,240,8,365.6516,236.9332,365.6516,236.9332,116,116,0.3836,0.2981,
A6,2,240,0,397.4232,277.3130,397.4232,277.3130,116,116,0.7087,0.6115,
A6,2,240,1,340.1730,212.6357,340.1730,212.6357,116,116,0.9204,0.7347,
A6,2,240,2,384.4616,252.8219,384.4616,252.8219,116,116,0.7536,0.5482,
A6,2,240,3,374.3026,240.7450,374.3026,240.7450,116,116,0.4912,0.3295,
A6,2,240,4,362.6148,199.8253,362.6148,199.8253,116,116,0.6553,0.5147,
A6,2,240,5,361.5374,281.9625,361.5374,281.9625,116,116,0.5976,0.3882,
A6,2,240,6,353.6722,264.5050,353.6722,264.5050,116,116,0.5988,0.4556,
A6,2,240,7,369.9133,213.3091,369.9133,213.3091,116,116,0.4978,0.3822,
A6,2,240,8,365.6516,236.9332,365.6516,236.9332,116,116,0.3836,0.2981,
B4,2,240,0,397.4232,277.3130,397.4286,277.3227,116,116,0.7087,0.6115,
B4,2,240,1,340.1730,212.6357,340.2380,212.6336,116,116,0.9204,0.7347,
B4,2,240,2,384.4616,252.8219,384.4547,252.8145,116,116,0.7536,0.5482,
B4,2,240,3,374.3026,240.7450,374.2861,240.7521,116,116,0.4912,0.3295,
B4,2,240,4,362.6148,199.8253,362.6124,199.8250,116,116,0.6553,0.5147,
B4,2,240,5,361.5374,281.9625,361.5297,281.9952,116,116,0.5976,0.3882,
B4,2,240,6,353.6722,264.5050,353.6966,264.4991,116,116,0.5988,0.4556,
B4,2,240,7,369.9133,213.3091,369.9225,213.3012,116,116,0.4978,0.3822,
B4,2,240,8,365.6516,236.9332,365.6520,236.9293,116,116,0.3836,0.2981,
baseline,2,241,0,341.0765,214.0147,341.0765,214.0147,0,0,-1.0000,-1.0000,
baseline,2,241,1,272.9071,124.7091,272.9071,124.7091,0,0,-1.0000,-1.0000,
baseline,2,241,2,329.7678,165.2597,329.7678,165.2597,0,0,-1.0000,-1.0000,
baseline,2,241,3,313.3623,191.9682,313.3623,191.9682,0,0,-1.0000,-1.0000,
baseline,2,241,4,298.8856,130.0853,298.8856,130.0853,0,0,-1.0000,-1.0000,
baseline,2,241,5,301.4781,214.3177,301.4781,214.3177,0,0,-1.0000,-1.0000,
baseline,2,241,6,293.0522,181.5650,293.0522,181.5650,0,0,-1.0000,-1.0000,
baseline,2,241,7,310.7182,129.8321,310.7182,129.8321,0,0,-1.0000,-1.0000,
baseline,2,241,8,305.1866,166.2049,305.1866,166.2049,0,0,-1.0000,-1.0000,
A4,2,241,0,341.0765,214.0147,341.0765,214.0147,106,106,0.7763,0.6676,
A4,2,241,1,272.9071,124.7091,273.0296,124.7784,106,105,1.0109,0.8120,
A4,2,241,2,329.7678,165.2597,329.7678,165.2597,106,106,0.7570,0.6272,
A4,2,241,3,313.3623,191.9682,313.3623,191.9682,106,106,0.6750,0.4961,
A4,2,241,4,298.8856,130.0853,298.9496,130.1147,106,105,0.9227,0.5825,
A4,2,241,5,301.4781,214.3177,301.3656,214.3559,106,104,0.7370,0.5083,
A4,2,241,6,293.0522,181.5650,293.0522,181.5650,106,106,0.5382,0.4245,
A4,2,241,7,310.7182,129.8321,310.7182,129.8321,106,106,0.7408,0.5981,
A4,2,241,8,305.1866,166.2049,305.1866,166.2049,106,106,0.4376,0.3631,
A6,2,241,0,341.0765,214.0147,341.0765,214.0147,106,106,0.7763,0.6676,
A6,2,241,1,272.9071,124.7091,272.9071,124.7091,106,106,1.0109,0.8120,
A6,2,241,2,329.7678,165.2597,329.7678,165.2597,106,106,0.7570,0.6272,
A6,2,241,3,313.3623,191.9682,313.3623,191.9682,106,106,0.6750,0.4961,
A6,2,241,4,298.8856,130.0853,298.8856,130.0853,106,106,0.9227,0.5825,
A6,2,241,5,301.4781,214.3177,301.4781,214.3177,106,106,0.7370,0.5083,
A6,2,241,6,293.0522,181.5650,293.0522,181.5650,106,106,0.5382,0.4245,
A6,2,241,7,310.7182,129.8321,310.7182,129.8321,106,106,0.7408,0.5981,
A6,2,241,8,305.1866,166.2049,305.1866,166.2049,106,106,0.4376,0.3631,
B4,2,241,0,341.0765,214.0147,341.0737,214.0270,106,106,0.7763,0.6676,
B4,2,241,1,272.9071,124.7091,273.0039,124.7495,106,106,1.0109,0.8120,
B4,2,241,2,329.7678,165.2597,329.7473,165.2519,106,106,0.7570,0.6272,
B4,2,241,3,313.3623,191.9682,313.3607,191.9751,106,106,0.6750,0.4961,
B4,2,241,4,298.8856,130.0853,298.8995,130.0715,106,106,0.9227,0.5825,
B4,2,241,5,301.4781,214.3177,301.4400,214.3170,106,106,0.7370,0.5083,
B4,2,241,6,293.0522,181.5650,293.0567,181.5647,106,106,0.5382,0.4245,
B4,2,241,7,310.7182,129.8321,310.7269,129.8009,106,106,0.7408,0.5981,
B4,2,241,8,305.1866,166.2049,305.1827,166.2025,106,106,0.4376,0.3631,
baseline,2,242,0,399.4846,307.1804,399.4846,307.1804,0,0,-1.0000,-1.0000,
baseline,2,242,1,361.0945,207.8250,361.0945,207.8250,0,0,-1.0000,-1.0000,
baseline,2,242,2,401.4136,268.3171,401.4136,268.3171,0,0,-1.0000,-1.0000,
baseline,2,242,3,377.6666,262.0585,377.6666,262.0585,0,0,-1.0000,-1.0000,
baseline,2,242,4,382.6997,203.2713,382.6997,203.2713,0,0,-1.0000,-1.0000,
baseline,2,242,5,358.6530,298.7017,358.6530,298.7017,0,0,-1.0000,-1.0000,
baseline,2,242,6,361.7680,272.4106,361.7680,272.4106,0,0,-1.0000,-1.0000,
baseline,2,242,7,393.4691,218.9725,393.4691,218.9725,0,0,-1.0000,-1.0000,
baseline,2,242,8,377.9936,248.3366,377.9936,248.3366,0,0,-1.0000,-1.0000,
A4,2,242,0,399.4846,307.1804,399.4846,307.1804,106,106,0.8743,0.7711,
A4,2,242,1,361.0945,207.8250,361.2829,208.0006,106,104,0.9936,0.6652,
A4,2,242,2,401.4136,268.3171,401.4136,268.3171,106,106,0.7647,0.6401,
A4,2,242,3,377.6666,262.0585,377.6666,262.0585,106,106,0.5441,0.3125,
A4,2,242,4,382.6997,203.2713,382.6410,203.3571,106,105,0.9249,0.5696,
A4,2,242,5,358.6530,298.7017,358.6530,298.7017,106,106,0.6495,0.4982,
A4,2,242,6,361.7680,272.4106,361.7680,272.4106,106,106,0.5721,0.3994,
A4,2,242,7,393.4691,218.9725,393.4691,218.9725,106,106,0.5795,0.3935,
A4,2,242,8,377.9936,248.3366,377.9936,248.3366,106,106,0.4216,0.3321,
A6,2,242,0,399.4846,307.1804,399.4846,307.1804,106,106,0.8743,0.7711,
A6,2,242,1,361.0945,207.8250,361.0945,207.8250,106,106,0.9936,0.6652,
A6,2,242,2,401.4136,268.3171,401.4136,268.3171,106,106,0.7647,0.6401,
A6,2,242,3,377.6666,262.0585,377.6666,262.0585,106,106,0.5441,0.3125,
A6,2,242,4,382.6997,203.2713,382.6997,203.2713,106,106,0.9249,0.5696,
A6,2,242,5,358.6530,298.7017,358.6530,298.7017,106,106,0.6495,0.4982,
A6,2,242,6,361.7680,272.4106,361.7680,272.4106,106,106,0.5721,0.3994,
A6,2,242,7,393.4691,218.9725,393.4691,218.9725,106,106,0.5795,0.3935,
A6,2,242,8,377.9936,248.3366,377.9936,248.3366,106,106,0.4216,0.3321,
B4,2,242,0,399.4846,307.1804,399.4837,307.2622,106,106,0.8743,0.7711,
B4,2,242,1,361.0945,207.8250,361.1316,207.8901,106,106,0.9936,0.6652,
B4,2,242,2,401.4136,268.3171,401.4319,268.3028,106,106,0.7647,0.6401,
B4,2,242,3,377.6666,262.0585,377.6635,262.0585,106,106,0.5441,0.3125,
B4,2,242,4,382.6997,203.2713,382.6707,203.3133,106,106,0.9249,0.5696,
B4,2,242,5,358.6530,298.7017,358.6493,298.7232,106,106,0.6495,0.4982,
B4,2,242,6,361.7680,272.4106,361.7683,272.3949,106,106,0.5721,0.3994,
B4,2,242,7,393.4691,218.9725,393.4688,218.9748,106,106,0.5795,0.3935,
B4,2,242,8,377.9936,248.3366,377.9959,248.3433,106,106,0.4216,0.3321,
baseline,2,243,0,373.3199,214.1190,373.3199,214.1190,0,0,-1.0000,-1.0000,
baseline,2,243,1,342.1842,113.2714,342.1842,113.2714,0,0,-1.0000,-1.0000,
baseline,2,243,2,379.9897,178.9554,379.9897,178.9554,0,0,-1.0000,-1.0000,
baseline,2,243,3,352.7177,161.2979,352.7177,161.2979,0,0,-1.0000,-1.0000,
baseline,2,243,4,363.3604,105.3695,363.3604,105.3695,0,0,-1.0000,-1.0000,
baseline,2,243,5,331.9261,204.6426,331.9261,204.6426,0,0,-1.0000,-1.0000,
baseline,2,243,6,338.3600,180.3623,338.3600,180.3623,0,0,-1.0000,-1.0000,
baseline,2,243,7,374.4821,126.2196,374.4821,126.2196,0,0,-1.0000,-1.0000,
baseline,2,243,8,355.6546,152.6042,355.6546,152.6042,0,0,-1.0000,-1.0000,
A4,2,243,0,373.3199,214.1190,373.1823,214.0627,101,99,0.7985,0.4913,
A4,2,243,1,342.1842,113.2714,342.0779,113.2329,101,99,1.0481,0.7137,
A4,2,243,2,379.9897,178.9554,379.9078,178.9638,101,100,0.6632,0.4463,
A4,2,243,3,352.7177,161.2979,352.7177,161.2979,101,101,0.6505,0.6010,
A4,2,243,4,363.3604,105.3695,363.3258,105.4932,101,99,0.9661,0.6549,
A4,2,243,5,331.9261,204.6426,331.9261,204.6426,101,101,0.6559,0.5209,
A4,2,243,6,338.3600,180.3623,338.2661,180.3365,101,100,0.7231,0.5250,
A4,2,243,7,374.4821,126.2196,374.4821,126.2196,101,101,0.7276,0.5743,
A4,2,243,8,355.6546,152.6042,355.6546,152.6042,101,101,0.5054,0.3472,
A6,2,243,0,373.3199,214.1190,373.3199,214.1190,101,101,0.7985,0.4913,
A6,2,243,1,342.1842,113.2714,342.1842,113.2714,101,101,1.0481,0.7137,
A6,2,243,2,379.9897,178.9554,379.9897,178.9554,101,101,0.6632,0.4463,
A6,2,243,3,352.7177,161.2979,352.7177,161.2979,101,101,0.6505,0.6010,
A6,2,243,4,363.3604,105.3695,363.3604,105.3695,101,101,0.9661,0.6549,
A6,2,243,5,331.9261,204.6426,331.9261,204.6426,101,101,0.6559,0.5209,
A6,2,243,6,338.3600,180.3623,338.2661,180.3365,101,100,0.7231,0.5250,
A6,2,243,7,374.4821,126.2196,374.4821,126.2196,101,101,0.7276,0.5743,
A6,2,243,8,355.6546,152.6042,355.6546,152.6042,101,101,0.5054,0.3472,
B4,2,243,0,373.3199,214.1190,373.2701,214.1056,101,101,0.7985,0.4913,
B4,2,243,1,342.1842,113.2714,342.1679,113.2816,101,101,1.0481,0.7137,
B4,2,243,2,379.9897,178.9554,379.9590,178.9610,101,101,0.6632,0.4463,
B4,2,243,3,352.7177,161.2979,352.7182,161.3155,101,101,0.6505,0.6010,
B4,2,243,4,363.3604,105.3695,363.3239,105.4458,101,101,0.9661,0.6549,
B4,2,243,5,331.9261,204.6426,331.9288,204.6487,101,101,0.6559,0.5209,
B4,2,243,6,338.3600,180.3623,338.3194,180.3336,101,101,0.7231,0.5250,
B4,2,243,7,374.4821,126.2196,374.4777,126.2110,101,101,0.7276,0.5743,
B4,2,243,8,355.6546,152.6042,355.6702,152.6270,101,101,0.5054,0.3472,
baseline,2,244,0,401.0809,218.1669,401.0809,218.1669,0,0,-1.0000,-1.0000,
baseline,2,244,1,361.6796,116.3587,361.6796,116.3587,0,0,-1.0000,-1.0000,
baseline,2,244,2,399.7818,180.2853,399.7818,180.2853,0,0,-1.0000,-1.0000,
baseline,2,244,3,384.0543,169.5462,384.0543,169.5462,0,0,-1.0000,-1.0000,
baseline,2,244,4,388.3519,111.8154,388.3519,111.8154,0,0,-1.0000,-1.0000,
baseline,2,244,5,358.3694,208.8315,358.3694,208.8315,0,0,-1.0000,-1.0000,
baseline,2,244,6,359.2404,183.0463,359.2404,183.0463,0,0,-1.0000,-1.0000,
baseline,2,244,7,395.3467,129.3122,395.3467,129.3122,0,0,-1.0000,-1.0000,
baseline,2,244,8,380.1669,157.4500,380.1669,157.4500,0,0,-1.0000,-1.0000,
A4,2,244,0,401.0809,218.1669,401.0809,218.1669,104,104,0.6921,0.5231,
A4,2,244,1,361.6796,116.3587,361.8930,116.5550,104,102,0.9970,0.6999,
A4,2,244,2,399.7818,180.2853,399.7818,180.2853,104,104,0.8594,0.7757,
A4,2,244,3,384.0543,169.5462,384.0543,169.5462,104,104,0.5858,0.4692,
A4,2,244,4,388.3519,111.8154,388.2690,111.9319,104,103,1.0618,0.8336,
A4,2,244,5,358.3694,208.8315,358.3694,208.8315,104,104,0.6332,0.4515,
A4,2,244,6,359.2404,183.0463,359.2404,183.0463,104,104,0.6239,0.4534,
A4,2,244,7,395.3467,129.3122,395.3467,129.3122,104,104,0.7436,0.5955,
A4,2,244,8,380.1669,157.4500,380.1669,157.4500,104,104,0.5705,0.5611,
A6,2,244,0,401.0809,218.1669,401.0809,218.1669,104,104,0.6921,0.5231,
A6,2,244,1,361.6796,116.3587,361.6796,116.3587,104,104,0.9970,0.6999,
A6,2,244,2,399.7818,180.2853,399.7818,180.2853,104,104,0.8594,0.7757,
A6,2,244,3,384.0543,169.5462,384.0543,169.5462,104,104,0.5858,0.4692,
A6,2,244,4,388.3519,111.8154,388.3519,111.8154,104,104,1.0618,0.8336,
A6,2,244,5,358.3694,208.8315,358.3694,208.8315,104,104,0.6332,0.4515,
A6,2,244,6,359.2404,183.0463,359.2404,183.0463,104,104,0.6239,0.4534,
A6,2,244,7,395.3467,129.3122,395.3467,129.3122,104,104,0.7436,0.5955,
A6,2,244,8,380.1669,157.4500,380.1669,157.4500,104,104,0.5705,0.5611,
B4,2,244,0,401.0809,218.1669,401.0864,218.1752,104,104,0.6921,0.5231,
B4,2,244,1,361.6796,116.3587,361.7687,116.4417,104,104,0.9970,0.6999,
B4,2,244,2,399.7818,180.2853,399.7831,180.2715,104,104,0.8594,0.7757,
B4,2,244,3,384.0543,169.5462,384.0607,169.5680,104,104,0.5858,0.4692,
B4,2,244,4,388.3519,111.8154,388.2958,111.9330,104,104,1.0618,0.8336,
B4,2,244,5,358.3694,208.8315,358.3645,208.8426,104,104,0.6332,0.4515,
B4,2,244,6,359.2404,183.0463,359.2270,183.0463,104,104,0.6239,0.4534,
B4,2,244,7,395.3467,129.3122,395.3514,129.3222,104,104,0.7436,0.5955,
B4,2,244,8,380.1669,157.4500,380.1709,157.4560,104,104,0.5705,0.5611,
baseline,2,245,0,387.0178,224.6508,387.0178,224.6508,0,0,-1.0000,-1.0000,
baseline,2,245,1,332.4489,127.5213,332.4489,127.5213,0,0,-1.0000,-1.0000,
baseline,2,245,2,375.7302,189.8695,375.7302,189.8695,0,0,-1.0000,-1.0000,
baseline,2,245,3,368.5592,172.3411,368.5592,172.3411,0,0,-1.0000,-1.0000,
baseline,2,245,4,363.6343,119.5760,363.6343,119.5760,0,0,-1.0000,-1.0000,
baseline,2,245,5,340.3454,220.7392,340.3454,220.7392,0,0,-1.0000,-1.0000,
baseline,2,245,6,335.4077,195.5633,335.4077,195.5633,0,0,-1.0000,-1.0000,
baseline,2,245,7,368.9385,136.9812,368.9385,136.9812,0,0,-1.0000,-1.0000,
baseline,2,245,8,358.0590,165.1444,358.0590,165.1444,0,0,-1.0000,-1.0000,
A4,2,245,0,387.0178,224.6508,387.0830,224.6426,97,96,1.0424,0.8132,
A4,2,245,1,332.4489,127.5213,332.5646,127.5884,97,96,1.1619,0.9398,
A4,2,245,2,375.7302,189.8695,375.7302,189.8695,97,97,0.8322,0.7082,
A4,2,245,3,368.5592,172.3411,368.5592,172.3411,97,97,0.5746,0.4512,
A4,2,245,4,363.6343,119.5760,363.6890,119.5403,97,96,1.3106,1.2208,
A4,2,245,5,340.3454,220.7392,340.3333,220.9290,97,95,0.7874,0.5621,
A4,2,245,6,335.4077,195.5633,335.4077,195.5633,97,97,0.6477,0.4945,
A4,2,245,7,368.9385,136.9812,369.0610,137.0112,97,95,1.0895,0.9797,
A4,2,245,8,358.0590,165.1444,358.0590,165.1444,97,97,0.5411,0.4632,
A6,2,245,0,387.0178,224.6508,387.0178,224.6508,97,97,1.0424,0.8132,
A6,2,245,1,332.4489,127.5213,332.4489,127.5213,97,97,1.1619,0.9398,
A6,2,245,2,375.7302,189.8695,375.7302,189.8695,97,97,0.8322,0.7082,
A6,2,245,3,368.5592,172.3411,368.5592,172.3411,97,97,0.5746,0.4512,
A6,2,245,4,363.6343,119.5760,363.6343,119.5760,97,97,1.3106,1.2208,
A6,2,245,5,340.3454,220.7392,340.3454,220.7392,97,97,0.7874,0.5621,
A6,2,245,6,335.4077,195.5633,335.4077,195.5633,97,97,0.6477,0.4945,
A6,2,245,7,368.9385,136.9812,368.9385,136.9812,97,97,1.0895,0.9797,
A6,2,245,8,358.0590,165.1444,358.0590,165.1444,97,97,0.5411,0.4632,
B4,2,245,0,387.0178,224.6508,387.0689,224.6513,97,97,1.0424,0.8132,
B4,2,245,1,332.4489,127.5213,332.6072,127.5765,97,97,1.1619,0.9398,
B4,2,245,2,375.7302,189.8695,375.7628,189.8514,97,97,0.8322,0.7082,
B4,2,245,3,368.5592,172.3411,368.5582,172.3399,97,97,0.5746,0.4512,
B4,2,245,4,363.6343,119.5760,363.6702,119.6063,97,97,1.3106,1.2208,
B4,2,245,5,340.3454,220.7392,340.3055,220.8741,97,97,0.7874,0.5621,
B4,2,245,6,335.4077,195.5633,335.3984,195.5489,97,97,0.6477,0.4945,
B4,2,245,7,368.9385,136.9812,369.0418,136.9900,97,97,1.0895,0.9797,
B4,2,245,8,358.0590,165.1444,358.0576,165.1475,97,97,0.5411,0.4632,
baseline,2,246,0,339.2887,149.4277,339.2887,149.4277,0,0,-1.0000,-1.0000,
baseline,2,246,1,296.8219,57.0725,296.8219,57.0725,0,0,-1.0000,-1.0000,
baseline,2,246,2,343.0394,122.8494,343.0394,122.8494,0,0,-1.0000,-1.0000,
baseline,2,246,3,313.3603,90.4231,313.3603,90.4231,0,0,-1.0000,-1.0000,
baseline,2,246,4,319.0699,39.1892,319.0699,39.1892,0,0,-1.0000,-1.0000,
baseline,2,246,5,295.3846,146.4430,295.3846,146.4430,0,0,-1.0000,-1.0000,
baseline,2,246,6,299.7635,127.9428,299.7635,127.9428,0,0,-1.0000,-1.0000,
baseline,2,246,7,332.6040,64.6837,332.6040,64.6837,0,0,-1.0000,-1.0000,
baseline,2,246,8,315.6395,91.4234,315.6395,91.4234,0,0,-1.0000,-1.0000,
A4,2,246,0,339.2887,149.4277,339.2887,149.4277,108,108,0.8194,0.7141,
A4,2,246,1,296.8219,57.0725,296.7187,56.9885,108,107,1.2819,0.9658,
A4,2,246,2,343.0394,122.8494,343.0394,122.8494,108,108,0.7187,0.4892,
A4,2,246,3,313.3603,90.4231,313.3603,90.4231,108,108,0.7304,0.5969,
A4,2,246,4,319.0699,39.1892,319.0699,39.1892,108,108,1.1332,0.9561,
A4,2,246,5,295.3846,146.4430,295.3846,146.4430,108,108,0.7664,0.6385,
A4,2,246,6,299.7635,127.9428,299.8531,127.8987,108,107,0.6752,0.4890,
A4,2,246,7,332.6040,64.6837,332.7231,64.6469,108,106,0.8890,0.7599,
A4,2,246,8,315.6395,91.4234,315.6395,91.4234,108,108,0.4370,0.3126,
A6,2,246,0,339.2887,149.4277,339.2887,149.4277,108,108,0.8194,0.7141,
A6,2,246,1,296.8219,57.0725,296.8219,57.0725,108,108,1.2819,0.9658,
A6,2,246,2,343.0394,122.8494,343.0394,122.8494,108,108,0.7187,0.4892,
A6,2,246,3,313.3603,90.4231,313.3603,90.4231,108,108,0.7304,0.5969,
A6,2,246,4,319.0699,39.1892,319.0699,39.1892,108,108,1.1332,0.9561,
A6,2,246,5,295.3846,146.4430,295.3846,146.4430,108,108,0.7664,0.6385,
A6,2,246,6,299.7635,127.9428,299.7635,127.9428,108,108,0.6752,0.4890,
A6,2,246,7,332.6040,64.6837,332.6040,64.6837,108,108,0.8890,0.7599,
A6,2,246,8,315.6395,91.4234,315.6395,91.4234,108,108,0.4370,0.3126,
B4,2,246,0,339.2887,149.4277,339.3036,149.4398,108,108,0.8194,0.7141,
B4,2,246,1,296.8219,57.0725,296.8035,57.0086,108,108,1.2819,0.9658,
B4,2,246,2,343.0394,122.8494,343.0450,122.8339,108,108,0.7187,0.4892,
B4,2,246,3,313.3603,90.4231,313.3566,90.4322,108,108,0.7304,0.5969,
B4,2,246,4,319.0699,39.1892,319.0859,39.2196,108,108,1.1332,0.9561,
B4,2,246,5,295.3846,146.4430,295.4055,146.4380,108,108,0.7664,0.6385,
B4,2,246,6,299.7635,127.9428,299.7943,127.9175,108,108,0.6752,0.4890,
B4,2,246,7,332.6040,64.6837,332.6521,64.6586,108,108,0.8890,0.7599,
B4,2,246,8,315.6395,91.4234,315.6371,91.4219,108,108,0.4370,0.3126,
baseline,2,247,0,280.9195,172.8137,280.9195,172.8137,0,0,-1.0000,-1.0000,
baseline,2,247,1,253.1709,85.6599,253.1709,85.6599,0,0,-1.0000,-1.0000,
baseline,2,247,2,295.1714,146.3869,295.1714,146.3869,0,0,-1.0000,-1.0000,
baseline,2,247,3,251.9703,114.8568,251.9703,114.8568,0,0,-1.0000,-1.0000,
baseline,2,247,4,265.3438,67.8331,265.3438,67.8331,0,0,-1.0000,-1.0000,
baseline,2,247,5,242.6218,167.6458,242.6218,167.6458,0,0,-1.0000,-1.0000,
baseline,2,247,6,253.2443,150.5187,253.2443,150.5187,0,0,-1.0000,-1.0000,
baseline,2,247,7,283.3683,91.5472,283.3683,91.5472,0,0,-1.0000,-1.0000,
baseline,2,247,8,263.1045,116.3818,263.1045,116.3818,0,0,-1.0000,-1.0000,
A4,2,247,0,280.9195,172.8137,280.8477,172.8327,85,84,0.8480,0.5844,
A4,2,247,1,253.1709,85.6599,253.1709,85.6599,85,85,0.8967,0.7331,
A4,2,247,2,295.1714,146.3869,295.1714,146.3869,85,85,0.7092,0.5604,
A4,2,247,3,251.9703,114.8568,251.9703,114.8568,85,85,0.9314,0.7222,
A4,2,247,4,265.3438,67.8331,265.3438,67.8331,85,85,1.0680,0.8867,
A4,2,247,5,242.6218,167.6458,242.6218,167.6458,85,85,0.8741,0.7369,
A4,2,247,6,253.2443,150.5187,253.2443,150.5187,85,85,0.6332,0.4023,
A4,2,247,7,283.3683,91.5472,283.3683,91.5472,85,85,0.6908,0.5016,
A4,2,247,8,263.1045,116.3818,263.1045,116.3818,85,85,0.4004,0.2661,
A6,2,247,0,280.9195,172.8137,280.9195,172.8137,85,85,0.8480,0.5844,
A6,2,247,1,253.1709,85.6599,253.1709,85.6599,85,85,0.8967,0.7331,
A6,2,247,2,295.1714,146.3869,295.1714,146.3869,85,85,0.7092,0.5604,
A6,2,247,3,251.9703,114.8568,251.9703,114.8568,85,85,0.9314,0.7222,
A6,2,247,4,265.3438,67.8331,265.3438,67.8331,85,85,1.0680,0.8867,
A6,2,247,5,242.6218,167.6458,242.6218,167.6458,85,85,0.8741,0.7369,
A6,2,247,6,253.2443,150.5187,253.2443,150.5187,85,85,0.6332,0.4023,
A6,2,247,7,283.3683,91.5472,283.3683,91.5472,85,85,0.6908,0.5016,
A6,2,247,8,263.1045,116.3818,263.1045,116.3818,85,85,0.4004,0.2661,
B4,2,247,0,280.9195,172.8137,280.8941,172.8252,85,85,0.8480,0.5844,
B4,2,247,1,253.1709,85.6599,253.1029,85.5613,85,85,0.8967,0.7331,
B4,2,247,2,295.1714,146.3869,295.1753,146.3788,85,85,0.7092,0.5604,
B4,2,247,3,251.9703,114.8568,251.9337,114.8903,85,85,0.9314,0.7222,
B4,2,247,4,265.3438,67.8331,265.3446,67.8487,85,85,1.0680,0.8867,
B4,2,247,5,242.6218,167.6458,242.6233,167.6531,85,85,0.8741,0.7369,
B4,2,247,6,253.2443,150.5187,253.2679,150.5223,85,85,0.6332,0.4023,
B4,2,247,7,283.3683,91.5472,283.3391,91.5224,85,85,0.6908,0.5016,
B4,2,247,8,263.1045,116.3818,263.1030,116.3808,85,85,0.4004,0.2661,
baseline,2,248,0,320.3617,194.7012,320.3617,194.7012,0,0,-1.0000,-1.0000,
baseline,2,248,1,266.6446,121.6507,266.6446,121.6507,0,0,-1.0000,-1.0000,
baseline,2,248,2,312.1710,173.3746,312.1710,173.3746,0,0,-1.0000,-1.0000,
baseline,2,248,3,295.3219,145.1622,295.3219,145.1622,0,0,-1.0000,-1.0000,
baseline,2,248,4,290.3372,103.9500,290.3372,103.9500,0,0,-1.0000,-1.0000,
baseline,2,248,5,279.1119,196.3431,279.1119,196.3431,0,0,-1.0000,-1.0000,
