method,seed,image_id,keypoint_id,coarse_x,coarse_y,final_x,final_y,num_votes,num_reliable,mean_vote_distance,median_vote_distance,fallback
A6,2,560,6,427.1596,268.1987,427.1596,268.1987,95,86,1.5330,0.7998,
A6,2,560,7,422.5315,239.7622,422.5315,239.7622,95,95,1.0753,0.9801,
A6,2,560,8,429.2005,244.1236,429.2005,244.1236,95,95,0.3716,0.2628,
B4,2,560,0,451.3486,255.4259,451.3256,255.4483,95,95,1.4494,1.0861,
B4,2,560,1,417.3895,243.1629,417.3026,243.1187,95,95,1.1393,0.7759,
B4,2,560,2,432.7504,258.6226,432.7915,258.5859,95,95,0.5746,0.3893,
B4,2,560,3,438.2798,230.5630,438.2338,230.5570,95,95,0.9674,0.9429,
B4,2,560,4,418.9565,222.1332,418.9824,222.1537,95,95,0.7852,0.7150,
B4,2,560,5,440.5386,266.0201,440.4659,265.9346,95,95,0.8172,0.7142,
B4,2,560,6,427.1596,268.1987,427.1348,268.1971,95,95,1.5330,0.7998,
B4,2,560,7,422.5315,239.7622,422.5497,239.7575,95,95,1.0753,0.9801,
B4,2,560,8,429.2005,244.1236,429.2000,244.1227,95,95,0.3716,0.2628,
baseline,2,561,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,561,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
A4,2,561,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,561,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,561,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,561,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
baseline,2,562,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,562,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
A4,2,562,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,562,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,562,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,562,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
baseline,2,563,0,409.4863,229.9674,409.4863,229.9674,0,0,-1.0000,-1.0000,
baseline,2,563,1,341.0704,194.5171,341.0704,194.5171,0,0,-1.0000,-1.0000,
baseline,2,563,2,374.4101,223.4608,374.4101,223.4608,0,0,-1.0000,-1.0000,
baseline,2,563,3,400.1270,199.5502,400.1270,199.5502,0,0,-1.0000,-1.0000,
baseline,2,563,4,368.0706,175.6801,368.0706,175.6801,0,0,-1.0000,-1.0000,
baseline,2,563,5,386.6870,240.5691,386.6870,240.5691,0,0,-1.0000,-1.0000,
baseline,2,563,6,363.0200,235.3103,363.0200,235.3103,0,0,-1.0000,-1.0000,
baseline,2,563,7,362.8346,190.4968,362.8346,190.4968,0,0,-1.0000,-1.0000,
baseline,2,563,8,374.4125,205.9069,374.4125,205.9069,0,0,-1.0000,-1.0000,
A4,2,563,0,409.4863,229.9674,409.5679,229.9628,104,103,1.0401,0.7957,
A4,2,563,1,341.0704,194.5171,341.0704,194.5171,104,104,0.6762,0.4475,
A4,2,563,2,374.4101,223.4608,374.4101,223.4608,104,104,0.6702,0.5450,
A4,2,563,3,400.1270,199.5502,400.1270,199.5502,104,104,0.5956,0.5351,
A4,2,563,4,368.0706,175.6801,368.0706,175.6801,104,104,0.8166,0.6224,
A4,2,563,5,386.6870,240.5691,386.6870,240.5691,104,104,0.6261,0.5389,
A4,2,563,6,363.0200,235.3103,363.0200,235.3103,104,104,0.6838,0.5595,
A4,2,563,7,362.8346,190.4968,362.8346,190.4968,104,104,0.7926,0.6336,
A4,2,563,8,374.4125,205.9069,374.4125,205.9069,104,104,0.4063,0.3011,
A6,2,563,0,409.4863,229.9674,409.4863,229.9674,104,104,1.0401,0.7957,
A6,2,563,1,341.0704,194.5171,341.0704,194.5171,104,104,0.6762,0.4475,
A6,2,563,2,374.4101,223.4608,374.4101,223.4608,104,104,0.6702,0.5450,
A6,2,563,3,400.1270,199.5502,400.1270,199.5502,104,104,0.5956,0.5351,
A6,2,563,4,368.0706,175.6801,368.0706,175.6801,104,104,0.8166,0.6224,
A6,2,563,5,386.6870,240.5691,386.6870,240.5691,104,104,0.6261,0.5389,
A6,2,563,6,363.0200,235.3103,363.0200,235.3103,104,104,0.6838,0.5595,
A6,2,563,7,362.8346,190.4968,362.8346,190.4968,104,104,0.7926,0.6336,
A6,2,563,8,374.4125,205.9069,374.4125,205.9069,104,104,0.4063,0.3011,
B4,2,563,0,409.4863,229.9674,409.6526,229.9784,104,104,1.0401,0.7957,
B4,2,563,1,341.0704,194.5171,340.9715,194.5006,104,104,0.6762,0.4475,
B4,2,563,2,374.4101,223.4608,374.4036,223.4446,104,104,0.6702,0.5450,
B4,2,563,3,400.1270,199.5502,400.1248,199.5492,104,104,0.5956,0.5351,
B4,2,563,4,368.0706,175.6801,368.0459,175.7380,104,104,0.8166,0.6224,
B4,2,563,5,386.6870,240.5691,386.6945,240.5730,104,104,0.6261,0.5389,
B4,2,563,6,363.0200,235.3103,362.9861,235.3279,104,104,0.6838,0.5595,
B4,2,563,7,362.8346,190.4968,362.8384,190.4962,104,104,0.7926,0.6336,
B4,2,563,8,374.4125,205.9069,374.4087,205.9052,104,104,0.4063,0.3011,
baseline,2,564,0,433.8395,240.4784,433.8395,240.4784,0,0,-1.0000,-1.0000,
baseline,2,564,1,365.4217,207.6405,365.4217,207.6405,0,0,-1.0000,-1.0000,
baseline,2,564,2,402.3715,237.3250,402.3715,237.3250,0,0,-1.0000,-1.0000,
baseline,2,564,3,420.4333,208.1501,420.4333,208.1501,0,0,-1.0000,-1.0000,
baseline,2,564,4,391.3873,189.4648,391.3873,189.4648,0,0,-1.0000,-1.0000,
baseline,2,564,5,409.5657,250.8900,409.5657,250.8900,0,0,-1.0000,-1.0000,
baseline,2,564,6,387.4644,247.7086,387.4644,247.7086,0,0,-1.0000,-1.0000,
baseline,2,564,7,388.0636,204.1612,388.0636,204.1612,0,0,-1.0000,-1.0000,
baseline,2,564,8,398.6295,217.6952,398.6295,217.6952,0,0,-1.0000,-1.0000,
A4,2,564,0,433.8395,240.4784,433.8395,240.4784,98,98,0.5574,0.4074,
A4,2,564,1,365.4217,207.6405,365.4217,207.6405,98,98,0.7383,0.5513,
A4,2,564,2,402.3715,237.3250,402.3715,237.3250,98,98,0.4964,0.4068,
A4,2,564,3,420.4333,208.1501,420.4333,208.1501,98,98,0.6129,0.5101,
A4,2,564,4,391.3873,189.4648,391.3873,189.4648,98,98,0.5959,0.4600,
A4,2,564,5,409.5657,250.8900,409.5657,250.8900,98,98,0.5268,0.5302,
A4,2,564,6,387.4644,247.7086,387.4644,247.7086,98,98,0.3969,0.3048,
A4,2,564,7,388.0636,204.1612,388.0636,204.1612,98,98,0.5236,0.4463,
A4,2,564,8,398.6295,217.6952,398.6295,217.6952,98,98,0.2663,0.2155,
A6,2,564,0,433.8395,240.4784,433.8395,240.4784,98,98,0.5574,0.4074,
A6,2,564,1,365.4217,207.6405,365.4217,207.6405,98,98,0.7383,0.5513,
A6,2,564,2,402.3715,237.3250,402.3715,237.3250,98,98,0.4964,0.4068,
A6,2,564,3,420.4333,208.1501,420.4333,208.1501,98,98,0.6129,0.5101,
A6,2,564,4,391.3873,189.4648,391.3873,189.4648,98,98,0.5959,0.4600,
A6,2,564,5,409.5657,250.8900,409.5657,250.8900,98,98,0.5268,0.5302,
A6,2,564,6,387.4644,247.7086,387.4644,247.7086,98,98,0.3969,0.3048,
A6,2,564,7,388.0636,204.1612,388.0636,204.1612,98,98,0.5236,0.4463,
A6,2,564,8,398.6295,217.6952,398.6295,217.6952,98,98,0.2663,0.2155,
B4,2,564,0,433.8395,240.4784,433.8664,240.4747,98,98,0.5574,0.4074,
B4,2,564,1,365.4217,207.6405,365.4079,207.6316,98,98,0.7383,0.5513,
B4,2,564,2,402.3715,237.3250,402.3860,237.3235,98,98,0.4964,0.4068,
B4,2,564,3,420.4333,208.1501,420.4461,208.1510,98,98,0.6129,0.5101,
B4,2,564,4,391.3873,189.4648,391.3932,189.4753,98,98,0.5959,0.4600,
B4,2,564,5,409.5657,250.8900,409.5701,250.8867,98,98,0.5268,0.5302,
B4,2,564,6,387.4644,247.7086,387.4644,247.7060,98,98,0.3969,0.3048,
B4,2,564,7,388.0636,204.1612,388.0659,204.1557,98,98,0.5236,0.4463,
B4,2,564,8,398.6295,217.6952,398.6294,217.6950,98,98,0.2663,0.2155,
baseline,2,565,0,451.7464,227.3367,451.7464,227.3367,0,0,-1.0000,-1.0000,
baseline,2,565,1,381.9933,189.5022,381.9933,189.5022,0,0,-1.0000,-1.0000,
baseline,2,565,2,419.7162,221.1187,419.7162,221.1187,0,0,-1.0000,-1.0000,
baseline,2,565,3,439.5149,195.2762,439.5149,195.2762,0,0,-1.0000,-1.0000,
baseline,2,565,4,409.9054,171.4668,409.9054,171.4668,0,0,-1.0000,-1.0000,
baseline,2,565,5,426.3694,237.9532,426.3694,237.9532,0,0,-1.0000,-1.0000,
baseline,2,565,6,404.2680,232.5467,404.2680,232.5467,0,0,-1.0000,-1.0000,
baseline,2,565,7,406.2089,186.2009,406.2089,186.2009,0,0,-1.0000,-1.0000,
baseline,2,565,8,416.4027,202.2872,416.4027,202.2872,0,0,-1.0000,-1.0000,
A4,2,565,0,451.7464,227.3367,451.7464,227.3367,113,113,0.7869,0.7316,
A4,2,565,1,381.9933,189.5022,381.9933,189.5022,113,113,1.0584,1.0029,
A4,2,565,2,419.7162,221.1187,419.7162,221.1187,113,113,0.4612,0.3702,
A4,2,565,3,439.5149,195.2762,439.5149,195.2762,113,113,0.5107,0.4532,
A4,2,565,4,409.9054,171.4668,409.9054,171.4668,113,113,0.6326,0.5624,
A4,2,565,5,426.3694,237.9532,426.3694,237.9532,113,113,0.4741,0.4203,
A4,2,565,6,404.2680,232.5467,404.2680,232.5467,113,113,0.4573,0.3418,
A4,2,565,7,406.2089,186.2009,406.2089,186.2009,113,113,0.3956,0.2982,
A4,2,565,8,416.4027,202.2872,416.4027,202.2872,113,113,0.3832,0.2793,
A6,2,565,0,451.7464,227.3367,451.7464,227.3367,113,113,0.7869,0.7316,
A6,2,565,1,381.9933,189.5022,381.9933,189.5022,113,113,1.0584,1.0029,
A6,2,565,2,419.7162,221.1187,419.7162,221.1187,113,113,0.4612,0.3702,
A6,2,565,3,439.5149,195.2762,439.5149,195.2762,113,113,0.5107,0.4532,
A6,2,565,4,409.9054,171.4668,409.9054,171.4668,113,113,0.6326,0.5624,
A6,2,565,5,426.3694,237.9532,426.3694,237.9532,113,113,0.4741,0.4203,
A6,2,565,6,404.2680,232.5467,404.2680,232.5467,113,113,0.4573,0.3418,
A6,2,565,7,406.2089,186.2009,406.2089,186.2009,113,113,0.3956,0.2982,
A6,2,565,8,416.4027,202.2872,416.4027,202.2872,113,113,0.3832,0.2793,
B4,2,565,0,451.7464,227.3367,451.8215,227.3543,113,113,0.7869,0.7316,
B4,2,565,1,381.9933,189.5022,381.9655,189.4782,113,113,1.0584,1.0029,
B4,2,565,2,419.7162,221.1187,419.7208,221.1187,113,113,0.4612,0.3702,
B4,2,565,3,439.5149,195.2762,439.5146,195.2791,113,113,0.5107,0.4532,
B4,2,565,4,409.9054,171.4668,409.9161,171.4992,113,113,0.6326,0.5624,
B4,2,565,5,426.3694,237.9532,426.3642,237.9545,113,113,0.4741,0.4203,
B4,2,565,6,404.2680,232.5467,404.2513,232.5585,113,113,0.4573,0.3418,
B4,2,565,7,406.2089,186.2009,406.2084,186.1936,113,113,0.3956,0.2982,
B4,2,565,8,416.4027,202.2872,416.4052,202.2812,113,113,0.3832,0.2793,
baseline,2,566,0,433.5832,195.2873,433.5832,195.2873,0,0,-1.0000,-1.0000,
baseline,2,566,1,361.2277,156.1710,361.2277,156.1710,0,0,-1.0000,-1.0000,
baseline,2,566,2,396.6157,190.1934,396.6157,190.1934,0,0,-1.0000,-1.0000,
baseline,2,566,3,424.9814,161.1505,424.9814,161.1505,0,0,-1.0000,-1.0000,
baseline,2,566,4,390.9919,135.9796,390.9919,135.9796,0,0,-1.0000,-1.0000,
baseline,2,566,5,407.6377,205.7698,407.6377,205.7698,0,0,-1.0000,-1.0000,
baseline,2,566,6,382.7545,200.7667,382.7545,200.7667,0,0,-1.0000,-1.0000,
baseline,2,566,7,385.3340,153.5705,385.3340,153.5705,0,0,-1.0000,-1.0000,
baseline,2,566,8,396.5237,169.0365,396.5237,169.0365,0,0,-1.0000,-1.0000,
A4,2,566,0,433.5832,195.2873,433.8073,195.2922,94,92,1.2493,1.0130,
A4,2,566,1,361.2277,156.1710,361.2277,156.1710,94,94,0.8501,0.6367,
A4,2,566,2,396.6157,190.1934,396.6157,190.1934,94,94,0.6402,0.5804,
A4,2,566,3,424.9814,161.1505,424.9814,161.1505,94,94,0.6752,0.6186,
A4,2,566,4,390.9919,135.9796,390.9262,135.9998,94,93,0.7984,0.6285,
A4,2,566,5,407.6377,205.7698,407.6377,205.7698,94,94,0.5821,0.4583,
A4,2,566,6,382.7545,200.7667,382.7545,200.7667,94,94,0.6763,0.5234,
A4,2,566,7,385.3340,153.5705,385.3340,153.5705,94,94,0.7226,0.5860,
A4,2,566,8,396.5237,169.0365,396.5237,169.0365,94,94,0.4865,0.3700,
A6,2,566,0,433.5832,195.2873,433.5832,195.2873,94,94,1.2493,1.0130,
A6,2,566,1,361.2277,156.1710,361.2277,156.1710,94,94,0.8501,0.6367,
A6,2,566,2,396.6157,190.1934,396.6157,190.1934,94,94,0.6402,0.5804,
A6,2,566,3,424.9814,161.1505,424.9814,161.1505,94,94,0.6752,0.6186,
A6,2,566,4,390.9919,135.9796,390.9919,135.9796,94,94,0.7984,0.6285,
A6,2,566,5,407.6377,205.7698,407.6377,205.7698,94,94,0.5821,0.4583,
A6,2,566,6,382.7545,200.7667,382.7545,200.7667,94,94,0.6763,0.5234,
A6,2,566,7,385.3340,153.5705,385.3340,153.5705,94,94,0.7226,0.5860,
A6,2,566,8,396.5237,169.0365,396.5237,169.0365,94,94,0.4865,0.3700,
B4,2,566,0,433.5832,195.2873,433.7913,195.3258,94,94,1.2493,1.0130,
B4,2,566,1,361.2277,156.1710,361.1709,156.2053,94,94,0.8501,0.6367,
B4,2,566,2,396.6157,190.1934,396.6243,190.1844,94,94,0.6402,0.5804,
B4,2,566,3,424.9814,161.1505,424.9680,161.1611,94,94,0.6752,0.6186,
B4,2,566,4,390.9919,135.9796,390.9558,136.0305,94,94,0.7984,0.6285,
B4,2,566,5,407.6377,205.7698,407.6394,205.7683,94,94,0.5821,0.4583,
B4,2,566,6,382.7545,200.7667,382.7612,200.7642,94,94,0.6763,0.5234,
B4,2,566,7,385.3340,153.5705,385.3323,153.5775,94,94,0.7226,0.5860,
B4,2,566,8,396.5237,169.0365,396.5215,169.0303,94,94,0.4865,0.3700,
baseline,2,567,0,418.5219,203.3190,418.5219,203.3190,0,0,-1.0000,-1.0000,
baseline,2,567,1,352.2747,166.3216,352.2747,166.3216,0,0,-1.0000,-1.0000,
baseline,2,567,2,381.9539,196.3962,381.9539,196.3962,0,0,-1.0000,-1.0000,
baseline,2,567,3,413.7101,170.8927,413.7101,170.8927,0,0,-1.0000,-1.0000,
baseline,2,567,4,381.2234,148.1070,381.2234,148.1070,0,0,-1.0000,-1.0000,
baseline,2,567,5,399.2025,214.6888,399.2025,214.6888,0,0,-1.0000,-1.0000,
baseline,2,567,6,373.0540,209.7887,373.0540,209.7887,0,0,-1.0000,-1.0000,
baseline,2,567,7,374.1608,164.7757,374.1608,164.7757,0,0,-1.0000,-1.0000,
baseline,2,567,8,386.5702,178.8380,386.5702,178.8380,0,0,-1.0000,-1.0000,
A4,2,567,0,418.5219,203.3190,419.9145,204.1609,114,94,2.3501,2.0154,
A4,2,567,1,352.2747,166.3216,352.2747,166.3216,114,114,0.8495,0.6691,
A4,2,567,2,381.9539,196.3962,381.9539,196.3962,114,114,0.9535,0.8414,
A4,2,567,3,413.7101,170.8927,413.7101,170.8927,114,114,1.0133,0.9105,
A4,2,567,4,381.2234,148.1070,381.2234,148.1070,114,114,0.6156,0.5149,
A4,2,567,5,399.2025,214.6888,399.2025,214.6888,114,114,1.0738,0.9289,
A4,2,567,6,373.0540,209.7887,373.0540,209.7887,114,114,0.6485,0.4742,
A4,2,567,7,374.1608,164.7757,374.1608,164.7757,114,114,1.0437,0.9836,
A4,2,567,8,386.5702,178.8380,386.5702,178.8380,114,114,0.4621,0.4197,
A6,2,567,0,418.5219,203.3190,418.7858,203.3788,114,112,2.3501,2.0154,
A6,2,567,1,352.2747,166.3216,352.2747,166.3216,114,114,0.8495,0.6691,
A6,2,567,2,381.9539,196.3962,381.9539,196.3962,114,114,0.9535,0.8414,
A6,2,567,3,413.7101,170.8927,413.7101,170.8927,114,114,1.0133,0.9105,
A6,2,567,4,381.2234,148.1070,381.2234,148.1070,114,114,0.6156,0.5149,
A6,2,567,5,399.2025,214.6888,399.2025,214.6888,114,114,1.0738,0.9289,
A6,2,567,6,373.0540,209.7887,373.0540,209.7887,114,114,0.6485,0.4742,
A6,2,567,7,374.1608,164.7757,374.1608,164.7757,114,114,1.0437,0.9836,
A6,2,567,8,386.5702,178.8380,386.5702,178.8380,114,114,0.4621,0.4197,
B4,2,567,0,418.5219,203.3190,419.2387,203.6915,114,114,2.3501,2.0154,
B4,2,567,1,352.2747,166.3216,352.3029,166.2634,114,114,0.8495,0.6691,
B4,2,567,2,381.9539,196.3962,381.9370,196.4169,114,114,0.9535,0.8414,
B4,2,567,3,413.7101,170.8927,413.6645,170.8984,114,114,1.0133,0.9105,
B4,2,567,4,381.2234,148.1070,381.2322,148.1039,114,114,0.6156,0.5149,
B4,2,567,5,399.2025,214.6888,399.2148,214.7220,114,114,1.0738,0.9289,
B4,2,567,6,373.0540,209.7887,373.0628,209.7858,114,114,0.6485,0.4742,
B4,2,567,7,374.1608,164.7757,374.1097,164.8223,114,114,1.0437,0.9836,
B4,2,567,8,386.5702,178.8380,386.5674,178.8396,114,114,0.4621,0.4197,
baseline,2,568,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
baseline,2,568,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,
A4,2,568,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A4,2,568,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
A6,2,568,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,0,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,1,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,2,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,3,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,4,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,5,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,6,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,7,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
B4,2,568,8,0.0000,0.0000,0.0000,0.0000,0,0,-1.0000,-1.0000,no_fg
